Moment,Reaction,Offensiveness,Responsibility
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Excuse me? That's super rude.,-0.702172887,2.625078617
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",Start updating your resume.,-1.286563348,-1.177708764
"You are a pregnant faculty member, and a senior colleague remarks that you are ""doing your duty for the species.""",Ask for a raise.,-0.414213562,1.390638693
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",That's not cool.,-0.988854382,2.625078617
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.","Say, ""I'll be right back."" Lie.",-0.295445115,-0.220526275
"You are a young female assistant professor. A senior male colleague describes how, when he was an assistant professor, he used to work 80 hours per week, implying that you are not working enough hours.",We need to talk about boundaries.,-2.224922359,2.992863206
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,Everybody is doing it.,0.191681084,-1.114835124
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Ask for a raise.,-1.634057903,-0.349725266
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",We need to talk about boundaries.,-0.582575695,-0.749576241
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Bring in donuts.,-1.937003937,-1.236067977
"You are a potential job recruit and an African American. During the recruitment process someone discussing where to live says, “These are the bad neighborhoods…” You learn that the list is of every black neighborhood in the city.",Make a run for it.,-1.698717738,-0.762322551
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,That is a sexist remark.,-0.69041576,-1.698717738
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”","Trust me, you wouldn't want that.",0.166819575,0.837677449
"You are in a meeting where, every time there is an unflattering statistic on equity, other faculty argue that this university is “special”.","As long as you act responsibly, you'll be fine.",-0.549358869,0.61846592
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,Ask Siri what to do.,-0.103840481,-0.366479395
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",That's what I get for Watching Keeping Up With The Kardashians.,0.68337521,0.116718427
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",Growl like a dog.,-1.634057903,-1.391164992
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""",Claim you were hacked.,0.011145618,-0.674234614
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,Feminism at its best.,0.362674152,-1.098717738
"You are a pregnant faculty member, and a senior colleague remarks that you are ""doing your duty for the species.""","Okay, everyone back in their seats.",-0.494427191,-1.114835124
"You are a young female assistant professor. A senior male colleague describes how, when he was an assistant professor, he used to work 80 hours per week, implying that you are not working enough hours.",It's the way I was born.,-0.886563348,0.258342613
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.",Curl up into the fetal position.,0.113436652,-2.224922359
You are talking with colleagues when one them announces to everyone that he is a swinger.,Open mouth. Insert both feet.,0.550409864,-1.18153408
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",Fake a heart attack.,-1.149576241,-2.224922359
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""",Thanks for the heads up about Professor Pervert. ,1.326355865,-0.483281573
You are a faculty member talking with another faculty colleague. This colleague comments that a particular female PhD student doesn't need her stipend and scholarship as much as the other PhD students because her husband has a good income and they have a nice house.,"Yeah, you swing on a swing-set like a little kid.",0.062996063,-1.238468204
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",Thanks for the heads up about Professor Pervert. ,0.812532723,-0.588854382
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,Thanks for the heads up about Professor Pervert. ,-0.015192304,-0.414213562
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,Accept it and move on.,-0.116575089,0.192113447
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,Women are little chatter boxes.,-2.472135955,-1.511521443
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Tell them the devil made you do it.,0.064103322,-1.407136794
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,Play dead.,-0.886563348,-1.634057903
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.","That's so awesome, congratulations!",-1.730495168,2.992863206
"You are a junior female faculty member and a senior male faculty member advises you to watch out for the only other female faculty member in your department, stating, “She’s your competition.”",Why would you think that?,-0.993743885,4.0855177
"You are a female faculty member at your first holiday party in your new department. A colleague takes you and your husband up to an Emeritus faculty member and says, ""Meet our newest faculty member!"" The Emeritus faculty member extends his hand to your husband.","Okay, everyone back in their seats.",-0.295445115,-1.415361924
"You are at a project meeting with students and a faculty member. The faculty member says that we are all going to vote for the liberal candidate in an election, but you know that some of the students in the meeting are politically conservative.  ",Claim you were hacked.,0.084524053,-0.480972058
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,Thanks for pointing out your ignorant assumption.,-0.749576241,-0.366479395
"You are a junior female faculty member and a senior male faculty member advises you to watch out for the only other female faculty member in your department, stating, “She’s your competition.”",Speak up and voice the truth!,-0.295445115,0.8392983
"You are a faculty member attending an invitation-only meeting with a distinguished visitor. There are 20 faculty members in attendance, and only one is a woman.",You obviously have no idea what you're talking about.,-1.007680962,-1.242640687
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Deny it ever happened.,-1.374921383,-0.18153408
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,"Excuse me, I was talking.",-0.530495168,-0.233150178
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".",Women are more trouble than they're worth sometimes.,-0.107135583,-1.730495168
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Thanks for pointing out your ignorant assumption.,2.062996063,-0.886563348
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”",We need to talk about boundaries.,-0.977708764,-1.098717738
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,High fives!!,1.521737544,0.267742215
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",Laugh out loud and then abruptly stop.,4.675013061,-0.84520788
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.",Avoid eye contact and back away slowly.,0.462502709,1.700282506
"You are a junior female faculty member and a senior male faculty member advises you to watch out for the only other female faculty member in your department, stating, “She’s your competition.”",Hide in the bathroom until it all blows over.,0.483379374,-1
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,"Yes, stop talking, we have dredged through your speaking for several minutes now.",4.850059953,-0.474841766
You are a junior Professor and a senior Professor persists in hugging you when you have specifically asked him not to.,Make a run for it.,0.332051661,0.350036391
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,Put up your dukes and threaten to fight.,2.861908805,-0.732257785
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",Claim it was your identical twin.,0.241682042,-0.874574785
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Have you researched that for a fact?,2.761387212,-0.248655564
"A male department head seems to be avoiding an underrepresented minority faculty member. Luckily, you, a faculty in the same department, notice and ask him about it. The department head says, ""I worry I'll say or do something wrong. Things seem so heated these days. I don't want to get in trouble.""","Yeah, you swing on a swing-set like a little kid.",1.862607119,-0.398924451
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,I wouldn't mind that at all.,-1.207908119,4.316718427
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Speak up and voice the truth!,1.350036391,0.521737544
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",I'm going to accuse you all of being insensitive jerks.,4.60473138,-0.584259068
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,Well we don't know that for sure.,-0.732257785,-0.00998008
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ",Put up your dukes and threaten to fight.,1.047605285,-0.649944071
"You are part of a faculty search committee meeting. A candidate is criticized because “her advisor was really the brains behind her dissertation research.” There is no evidence in her materials or letters that this is the case, and her advisor’s letter specifically mentions her innovative ideas.",Curl up into the fetal position.,1.422291236,-1.207908119
"You are an employee who realizes that, with respect to diversity and equity, senior administrators seem to have very little idea what best practice is.",Claim it was your identical twin.,1.046459338,-0.84520788
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,Honest mistake!,0.415740932,2.604115854
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",Thanks for pointing out your ignorant assumption.,5.550510257,-0.610586956
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Claim it was your identical twin.,0.483379374,-0.649944071
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""",Feminism at its best.,2.163335553,0.506419768
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”","That's so awesome, congratulations!",0.60473138,3.27078252
You are talking with colleagues when one them announces to everyone that he is a swinger.,That is a sexist remark.,3.71964915,0.366949172
"You are an employee who realizes that, with respect to diversity and equity, senior administrators seem to have very little idea what best practice is.",You obviously have no idea what you're talking about.,5.601075549,-0.573644135
You are a student in a class. Another student repeatedly addresses the female professor as Mrs. rather than Dr.,Sneak out the fire escape.,-0.39526862,-0.874574785
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,That's not a fair assumption at all.,-0.399186871,3.316718427
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".","Men, huh? Always about measuring up.",1.589871798,-0.677757278
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",Eat your co-workers' lunches until you forget your shame.,3.172227376,-0.874574785
You have delayed speech (kind of like a stutter).  Another colleague finishes your sentences or jumps in and speaks during your pauses.,Put up your dukes and threaten to fight.,1.836958236,-0.248655564
"You are a female faculty member at your first holiday party in your new department. A colleague takes you and your husband up to an Emeritus faculty member and says, ""Meet our newest faculty member!"" The Emeritus faculty member extends his hand to your husband.","Oh, I didn't expect that!",0.633568087,2.601075549
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,"Yes, stop talking, we have dredged through your speaking for several minutes now.",6.366949172,-0.826913566
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.","Well, count me out then!",0.751344436,-0.346640106
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",That's not a fair assumption at all.,-0.303642724,1.15479212
"You are an employee who realizes that, with respect to diversity and equity, senior administrators seem to have very little idea what best practice is.","I always knew we were a barrel of monkeys working here, this seals it.",0.524427825999999,-0.310693865
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.",It is type with one hand day.,1.07100844,0.761387212
"You are a pregnant faculty member, and a senior colleague remarks that you are ""doing your duty for the species.""","Yes, I think that may work. Thank you for the great idea.",-0.316610737,2.033520605
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,"Okay, everyone back in their seats.",3.80910977,0.161121362
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",Time to fight the patriarchy again!,1.609535988,0.415740932
"You are student with multiple sclerosis who uses a Segway as a mobility device inside of buildings.  A faculty member tells you, ""You can't use that in here.""  ",Hide in the bathroom until it all blows over.,-0.874574785,-0.39526862
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.","Screw that, get a clue and understand girls can code too.",3.106165619,-0.84520788
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Eat your co-workers' lunches until you forget your shame.,2.451752899,-0.966326495
"You are a faculty member attending an invitation-only meeting with a distinguished visitor. There are 20 faculty members in attendance, and only one is a woman.",Hide in the bathroom until it all blows over.,-0.538115416,-0.874574785
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",Why would you think that?,-0.107456884,0.696357276
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,That is a sexist remark.,1.250850428,-0.474841766
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”","Men, huh? Always about measuring up.",1.772832285,-0.449489743
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ",Thanks for the heads up about Professor Pervert. ,6.506419768,-0.91532223
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""","Trust me, you wouldn't want that.",2.983424911,1.527222281
"You are a student in a study group for a programming course. A female student says: ""I've been working really hard on this programming assignment, but still need to do so much more."" A male student responds: ""You'll probably get an A; you get so much help and attention because you're a girl.""","That's ok, I accept that.",-1.16227766,0.413436652
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”","Excuse me, Get me my coffee now!",2.594122727,0
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.",Throw water on the person's face!,4.604115854,-0.84520788
"You are running a workshop on unconscious bias, where people work in groups to act out scenarios. Standing is important for this activity, in order to clearly see body signals. You ask everyone to stand, but you notice one group did not stand. You repeat the request and only then see one person is in a wheelchair.",Channel your inner Wonder Woman.,4.378679656,3.378679656
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",Start a slow clap.,3.585786438,0.585786438
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",I am a big girl and can handle it.,2.792893219,3.964466094
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.",Call your mom.,0.585786438,-0.828427125
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”",You obviously have no idea what you're talking about.,2.171572875,1.757359313
You are talking with colleagues when one them announces to everyone that he is a swinger.,Everybody is doing it.,2,-0.656854249
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",Women are little chatter boxes.,7,0.585786438
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Ask Siri what to do.,3.378679656,-0.828427125
"You are a female employee. Your boss tells you he'd rather give the promotion to a male colleague because promoting you would be a waste, as you might leave to have a baby.","Excuse me, I was talking.",2.378679656,2.585786438
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",That's what I get for Watching Keeping Up With The Kardashians.,2.792893219,2.792893219
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",That is a sexist remark.,6.792893219,7
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",I wouldn't mind that at all.,-1.656854249,2.378679656
"You are in a meeting where, every time there is an unflattering statistic on equity, other faculty argue that this university is “special”.","Yeah, you swing on a swing-set like a little kid.",8,0.585786438
"You are a female employee. Your boss tells you he'd rather give the promotion to a male colleague because promoting you would be a waste, as you might leave to have a baby.",Start mentally drafting your letter of resignation.,0.757359313,6
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""","It's about time you retire, huh?",2.378679656,4.378679656
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""","Oh, I didn't expect that!",-0.656854249,2.378679656
You are a female faculty member. Someone in the department assumes you are an administrative assistant.,"Say, ""I'll be right back."" Lie.",4.585786438,1.792893219
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”","Excuse me, I was talking.",1.964466094,2.378679656
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”","Say, ""I'll be right back."" Lie.",0.964466094,-0.828427125
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,I'm going to accuse you all of being insensitive jerks.,-0.656854249,-0.035533906
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,I'm going to accuse you all of being insensitive jerks.,7.585786438,5.585786438
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.",You obviously have no idea what you're talking about.,1.550252532,4.171572875
You are talking with colleagues when one them announces to everyone that he is a swinger.,"Screw that, get a clue and understand girls can code too.",-1.863961031,0.378679656
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""",We need to talk about boundaries.,5.585786438,7.792893219
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.",It's the way I was born.,5.792893219,2
"You are a single woman applying to a potential job in Pittsburgh. Someone says to you, “Pittsburgh is a great place to raise a family.”",That's a weird way to put it.,2.964466094,4.792893219
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Women are more trouble than they're worth sometimes.,8,1.585786438
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",That's not a fair assumption at all.,2.378679656,6.792893219
You are in conversation with colleagues who decide to go for happy hour at a bar on Fridays after work. You realize it excludes your colleagues with young children.,"Trust me, you wouldn't want that.",2.171572875,1.964466094
You are a faculty member talking with another faculty colleague. This colleague comments that a particular female PhD student doesn't need her stipend and scholarship as much as the other PhD students because her husband has a good income and they have a nice house.,"Yes, stop talking, we have dredged through your speaking for several minutes now.",6.378679656,2.792893219
"You are a graduate student whose faculty advisor says to you, “A postdoc is always a good idea, unless you are married.”",Hang your head in shame.,2.792893219,0.585786438
"You are student with multiple sclerosis who uses a Segway as a mobility device inside of buildings.  A faculty member tells you, ""You can't use that in here.""  ","That's ok, I accept that.",-0.828427125,3.378679656
"You are a faculty member at a holiday party. Several years before, a senior faculty member told you that you were hired because you’re attractive. At the holiday party, this same faculty member hits on you. You’re married and so is he.",Write your local congressperson.,6.585786438,2
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",That's what I get for Watching Keeping Up With The Kardashians.,1.964466094,0.378679656
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""","Excuse me, I was talking.",6.792893219,2.171572875
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Order a solution from Amazon.,3.378679656,0.378679656
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Blame it on someone who already quit.,2.792893219,0.792893219
"You are a female faculty member with very young children. Despite never seeming to ask male colleagues with young children a similar question, one faculty member has once again asked you “Who is taking care of your children?” ",Stroke their ego. A little brown-nosing never hurts.,-0.621320344,2.792893219
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Honest mistake!,-1.656854249,1.792893219
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,Ask for a raise.,3.585786438,6.792893219
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""",Start updating your resume.,3,7
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,"That's ok, I accept that.",0.757359313,2.792893219
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".",Women are little chatter boxes.,-1.242640687,0.585786438
"You are a married female faculty member considering a job position. Someone from that department says to you, “I thought you’d accept this position because we found a good position for your husband.”",Make a run for it.,0.378679656,-0.828427125
"You are a female faculty member at your first holiday party in your new department. A colleague takes you and your husband up to an Emeritus faculty member and says, ""Meet our newest faculty member!"" The Emeritus faculty member extends his hand to your husband.",Write your local congressperson.,0.378679656,2.792893219
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Excuse me? That's super rude.,6.792893219,7.792893219
"You are a female faculty member with very young children. Despite never seeming to ask male colleagues with young children a similar question, one faculty member has once again asked you “Who is taking care of your children?” ","Stare deadpan and say, ""And I'm yours.""",2.585786438,2.171572875
"You are a faculty member at a holiday party. Several years before, a senior faculty member told you that you were hired because you’re attractive. At the holiday party, this same faculty member hits on you. You’re married and so is he.",Play dead.,2.585786438,0.964466094
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”","That's ok, I accept that.",-1.656854249,1.171572875
"You are student with multiple sclerosis who uses a Segway as a mobility device inside of buildings.  A faculty member tells you, ""You can't use that in here.""  ",Ask for a raise.,3.585786438,1.792893219
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""",I'm going to accuse you all of being insensitive jerks.,2.585786438,0.839753101
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""","Screw that, get a clue and understand girls can code too.",5.887092187,2.767949192
"You are a single woman applying to a potential job in Pittsburgh. Someone says to you, “Pittsburgh is a great place to raise a family.”","Yeah, you swing on a swing-set like a little kid.",0.839753101,3.209005551
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",Why would you think that?,0.877718677,0.839753101
"A male department head seems to be avoiding an underrepresented minority faculty member. Luckily, you, a faculty in the same department, notice and ask him about it. The department head says, ""I worry I'll say or do something wrong. Things seem so heated these days. I don't want to get in trouble.""",That's not a fair assumption at all.,0.25,1.084349745
You have delayed speech (kind of like a stutter).  Another colleague finishes your sentences or jumps in and speaks during your pauses.,Write your local congressperson.,1.156023558,2.174258142
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,Claim you were hacked.,2.377718677,1.839753101
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",I am a big girl and can handle it.,2.839753101,3.62004436
"You are a pregnant faculty member, and a senior colleague remarks that you are ""doing your duty for the species.""",Women are more trouble than they're worth sometimes.,6.75,1.585786438
"You are a faculty member present when a high level staff member is having a conversation with a tenured faculty member about their children.  Another colleague hears and asks the staff member, ""Oh, does your daughter go to Ellis (an expensive, private school) too?  I thought she'd be in public school.""",Correct them instantly--do not hold back.,2.188447187,1.12004436
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.",Start updating your resume.,0.585786438,1.084219959
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.","Screw that, get a clue and understand girls can code too.",3.75,4.292572892
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""","Screw that, get a clue and understand girls can code too.",2.291987198,3.25
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,"Oh, I didn't expect that!",1.174258142,0.75
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",A loud boo always works.,1.12004436,0.688447187
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”",Bring coffee for everyone with a special ingredient: laxatives.,2.258342613,0.496214726
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,That is a sexist remark.,1.377718677,2.263921189
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,Well I can see this will be nothing but a show.,4.032644217,2.767949192
